# creator_id: h2
# curie_map:
#   ICD10CM: 'ICD10CM:'
#   IMDRF: IMDRF
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/mondo-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
NCI:C12394	oboInOwl:hasDbXref	IMDRF:E09	Unspecified	Ear																																	
NCI:C12398	oboInOwl:hasDbXref	UBERON:0001905	Unspecified	Pineal Gland																																	
NCI:C12392	oboInOwl:hasDbXref	UBERON:0002107	Unspecified	Liver																																	
NCI:C12402	oboInOwl:hasDbXref	IMDRF:E14	Unspecified	Female Reproductive System																																	
NCI:C12401	oboInOwl:hasDbXref	IMDRF:E08	Unspecified	Eye																																	
NCI:C12404	oboInOwl:hasDbXref	UBERON:0000992	Unspecified	Ovary																																	
NCI:C12407	oboInOwl:hasDbXref	UBERON:0000996	Unspecified	Vagina																																	
NCI:C12413	oboInOwl:hasDbXref	IMDRF:E13	Unspecified	Urinary System																																	
NCI:C12412	oboInOwl:hasDbXref	UBERON:0000473	Unspecified	Testis																																	
NCI:C12415	oboInOwl:hasDbXref	UBERON:0002113	Unspecified	Kidney																																	
NCI:C12418	oboInOwl:hasDbXref	UBERON:0000033	Unspecified	Head and Neck																																	
NCI:C12418	oboInOwl:hasDbXref	UBERON:0000974	Unspecified	Head and Neck																																	
NCI:C12431	oboInOwl:hasDbXref	UBERON:0002371	Unspecified	Bone Marrow																																	
NCI:C12439	oboInOwl:hasDbXref	UBERON:0000955	Unspecified	Brain																																	
NCI:C12438	oboInOwl:hasDbXref	UBERON:0001017	Unspecified	Central Nervous System																																	
NCI:C12459	oboInOwl:hasDbXref	UBERON:0010225	Unspecified	Thalamus																																	
NCI:C12464	oboInOwl:hasDbXref	UBERON:0002240	Unspecified	Spinal Cord																																	
NCI:C12468	oboInOwl:hasDbXref	UBERON:0002048	Unspecified	Lung																																	
NCI:C12471	oboInOwl:hasDbXref	UBERON:0034929	Unspecified	Soft Tissue																																	
NCI:C12470	oboInOwl:hasDbXref	UBERON:0002097	Unspecified	Skin																																	
NCI:C12470	oboInOwl:hasDbXref	UBERON:0000014	Unspecified	Skin																																	
NCI:C12998	oboInOwl:hasDbXref	UBERON:0013706	Unspecified	Vertebral Column																																	
NCI:C12809	oboInOwl:hasDbXref	UBERON:0001424	Unspecified	Ulna																																	
NCI:C12800	oboInOwl:hasDbXref	UBERON:0000979	Unspecified	Tibia																																	
NCI:C12754	oboInOwl:hasDbXref	IMDRF:E16	Unspecified	Musculoskeletal System																																	
NCI:C12755	oboInOwl:hasDbXref	IMDRF:E01	Unspecified	Nervous System																																	
NCI:C12757	oboInOwl:hasDbXref	UBERON:0001676	Unspecified	Occipital Bone																																	
NCI:C12767	oboInOwl:hasDbXref	UBERON:0002355	Unspecified	Pelvis																																	
NCI:C12767	oboInOwl:hasDbXref	UBERON:0001270	Unspecified	Pelvis																																	
NCI:C12766	oboInOwl:hasDbXref	UBERON:0004865	Unspecified	Parietal Bone																																	
NCI:C12770	oboInOwl:hasDbXref	UBERON:0002358	Unspecified	Peritoneum																																	
NCI:C12777	oboInOwl:hasDbXref	UBERON:0001423	Unspecified	Radius Bone																																	
NCI:C12779	oboInOwl:hasDbXref	IMDRF:E07	Unspecified	Respiratory System																																	
NCI:C12783	oboInOwl:hasDbXref	UBERON:0006849	Unspecified	Scapula																																	
NCI:C12782	oboInOwl:hasDbXref	UBERON:0002228	Unspecified	Rib																																	
NCI:C12789	oboInOwl:hasDbXref	UBERON:0003128	Unspecified	Skull																																	
NCI:C12790	oboInOwl:hasDbXref	UBERON:0001677	Unspecified	Sphenoid Bone																																	
NCI:C12793	oboInOwl:hasDbXref	UBERON:0000975	Unspecified	Sternum																																	
NCI:C12796	oboInOwl:hasDbXref	UBERON:0001447	Unspecified	Tarsal Bone																																	
NCI:C12798	oboInOwl:hasDbXref	UBERON:0002347	Unspecified	Thoracic Vertebra																																	
NCI:C12797	oboInOwl:hasDbXref	UBERON:0001678	Unspecified	Temporal Bone																																	
NCI:C12907	oboInOwl:hasDbXref	IMDRF:E17	Unspecified	Integumentary System																																	
NCI:C12909	oboInOwl:hasDbXref	IMDRF:E03	Unspecified	Hematopoietic System																																	
NCI:C71222	oboInOwl:hasDbXref	IMDRF:G04089	Unspecified	Mesh																																	
NCI:C32141	oboInOwl:hasDbXref	UBERON:0004250	Unspecified	Arm																																	
NCI:C32250	oboInOwl:hasDbXref	UBERON:0001450	Unspecified	Calcaneum																																	
NCI:C173496	oboInOwl:hasDbXref	UBERON:0013756	Unspecified	Peripheral Blood																																	
NCI:C32042	oboInOwl:hasDbXref	UBERON:0001269	Unspecified	Acetabulum																																	
NCI:C32608	oboInOwl:hasDbXref	UBERON:0002389	Unspecified	Finger																																	
NCI:C32622	oboInOwl:hasDbXref	UBERON:0002387	Unspecified	Foot																																	
NCI:C32635	oboInOwl:hasDbXref	UBERON:0004866	Unspecified	Frontal Bone																																	
NCI:C32712	oboInOwl:hasDbXref	UBERON:0002398	Unspecified	Hand																																	
NCI:C32719	oboInOwl:hasDbXref	UBERON:0008775	Unspecified	Head of the Fibula																																	
NCI:C32765	oboInOwl:hasDbXref	UBERON:0001273	Unspecified	Ilium																																	
NCI:C32497	oboInOwl:hasDbXref	UBERON:0001461	Unspecified	Elbow Joint																																	
NCI:C41067	oboInOwl:hasDbXref	UBERON:0000178	Unspecified	Whole Blood																																	
NCI:C41207	oboInOwl:hasDbXref	IMDRF:G04025	Unspecified	Chain																																	
NCI:C80516	oboInOwl:hasDbXref	IMDRF:E160305	Unspecified	Vertebral Fracture																																	
NCI:C89528	oboInOwl:hasDbXref	IMDRF:G0405201	Unspecified	Adhesive Device																																	
NCI:C89532	oboInOwl:hasDbXref	IMDRF:G04139	Unspecified	Weld Device																																	
NCI:C16546	oboInOwl:hasDbXref	IMDRF:F2202	Unspecified	Endoscopic Procedure																																	
NCI:C116757	oboInOwl:hasDbXref	IMDRF:E0122	Unspecified	Movement Disorder																																	
NCI:C116725	oboInOwl:hasDbXref	IMDRF:E0136	Unspecified	Psychogenic Tremor																																	
NCI:C75301	oboInOwl:hasDbXref	IMDRF:G0200802	Unspecified	Application Program Interface																																	
NCI:C116130	oboInOwl:hasDbXref	IMDRF:E060101	Unspecified	Asystole by ECG Finding																																	
NCI:C16900	oboInOwl:hasDbXref	IMDRF:E0510	Unspecified	Neovascularization																																	
NCI:C116374	oboInOwl:hasDbXref	IMDRF:E013501	Unspecified	Ageusia																																	
NCI:C116376	oboInOwl:hasDbXref	IMDRF:E013401	Unspecified	Hyperesthesia																																	
NCI:C116340	oboInOwl:hasDbXref	IMDRF:F03	Unspecified	Brain Death																																	
NCI:C89807	oboInOwl:hasDbXref	UBERON:0000403	Unspecified	Scalp																																	
NCI:C89806	oboInOwl:hasDbXref	UBERON:0013691	Unspecified	Buttock																																	
NCI:C16897	oboInOwl:hasDbXref	IMDRF:E2327	Unspecified	Necrotic Process																																	
NCI:C36173	oboInOwl:hasDbXref	IMDRF:E2333	Unspecified	Prolapse																																	
NCI:C36194	oboInOwl:hasDbXref	IMDRF:E090302	Unspecified	Complete Deafness																																	
NCI:C36290	oboInOwl:hasDbXref	IMDRF:E2003	Unspecified	Chemical Exposure																																	
NCI:C36286	oboInOwl:hasDbXref	IMDRF:E1311	Unspecified	Urinary System Finding																																	
NCI:C75568	oboInOwl:hasDbXref	IMDRF:E2342	Unspecified	Multiple Organ Failure																																	
NCI:C75564	oboInOwl:hasDbXref	IMDRF:E1703	Unspecified	Blister																																	
NCI:C49822	oboInOwl:hasDbXref	IMDRF:G0600102	Unspecified	Visual Alarm Device																																	
NCI:C49814	oboInOwl:hasDbXref	IMDRF:G0600101	Unspecified	Audible Alarm Device																																	
NCI:C49813	oboInOwl:hasDbXref	IMDRF:G06001	Unspecified	Alarm Device																																	
NCI:C49807	oboInOwl:hasDbXref	IMDRF:G04002	Unspecified	Actuator Device																																	
NCI:C49808	oboInOwl:hasDbXref	IMDRF:G04003	Unspecified	Adapter Device																																	
NCI:C49844	oboInOwl:hasDbXref	IMDRF:G04013	Unspecified	Belt Device																																	
NCI:C49842	oboInOwl:hasDbXref	IMDRF:G04011	Unspecified	Bearing Device																																	
NCI:C49839	oboInOwl:hasDbXref	IMDRF:G02002	Unspecified	Battery Device																																	
NCI:C49837	oboInOwl:hasDbXref	IMDRF:G04010	Unspecified	Balloon Device																																	
NCI:C49834	oboInOwl:hasDbXref	IMDRF:G04008	Unspecified	Bag Device																																	
NCI:C49835	oboInOwl:hasDbXref	IMDRF:G04009	Unspecified	Ball Device																																	
NCI:C49828	oboInOwl:hasDbXref	IMDRF:G02001	Unspecified	Antenna Device																																	
NCI:C49826	oboInOwl:hasDbXref	IMDRF:G03001	Unspecified	Analyzer Device																																	
NCI:C35219	oboInOwl:hasDbXref	IMDRF:E1408	Unspecified	Irregular Menstruation																																	
NCI:C49866	oboInOwl:hasDbXref	IMDRF:G04022	Unspecified	Caster Device																																	
NCI:C49863	oboInOwl:hasDbXref	IMDRF:G04021	Unspecified	Carrier Device																																	
NCI:C49861	oboInOwl:hasDbXref	IMDRF:G04020	Unspecified	Cap Device																																	
NCI:C49862	oboInOwl:hasDbXref	IMDRF:G0201201	Unspecified	Capacitor Device																																	
NCI:C49858	oboInOwl:hasDbXref	IMDRF:G05001	Unspecified	Camera Device																																	
NCI:C49857	oboInOwl:hasDbXref	IMDRF:G03003	Unspecified	Calibrator Device																																	
NCI:C35221	oboInOwl:hasDbXref	IMDRF:E1501	Unspecified	Abortion Finding																																	
NCI:C49855	oboInOwl:hasDbXref	IMDRF:G04018	Unspecified	Cable Device																																	
NCI:C49853	oboInOwl:hasDbXref	IMDRF:G04017	Unspecified	Bushing Device																																	
NCI:C49850	oboInOwl:hasDbXref	IMDRF:G04015	Unspecified	Breathing Circuit Device																																	
NCI:C49851	oboInOwl:hasDbXref	IMDRF:G04016	Unspecified	Brush Device																																	
NCI:C49847	oboInOwl:hasDbXref	IMDRF:G0405202	Unspecified	Bolt Device																																	
NCI:C49880	oboInOwl:hasDbXref	IMDRF:G0403001	Unspecified	Helifix Coil Device																																	
NCI:C49887	oboInOwl:hasDbXref	IMDRF:G04035	Unspecified	Controller Device																																	
NCI:C49883	oboInOwl:hasDbXref	IMDRF:G04032	Unspecified	Concentrator Device																																	
NCI:C49881	oboInOwl:hasDbXref	IMDRF:G04031	Unspecified	Collimator Device																																	
NCI:C49877	oboInOwl:hasDbXref	IMDRF:G04030	Unspecified	Coil Device																																	
NCI:C49874	oboInOwl:hasDbXref	IMDRF:G03004	Unspecified	Clock Device																																	
NCI:C49872	oboInOwl:hasDbXref	IMDRF:G0405203	Unspecified	Clamp Device																																	
NCI:C49873	oboInOwl:hasDbXref	IMDRF:G0405204	Unspecified	Clip Device																																	
NCI:C49871	oboInOwl:hasDbXref	IMDRF:G02005	Unspecified	Circuit Board Device																																	
NCI:C49869	oboInOwl:hasDbXref	IMDRF:G04027	Unspecified	Chassis Device																																	
NCI:C49867	oboInOwl:hasDbXref	IMDRF:G04024	Unspecified	Cell Device																																	
NCI:C49896	oboInOwl:hasDbXref	IMDRF:G04037	Unspecified	Cover Device																																	
NCI:C49894	oboInOwl:hasDbXref	IMDRF:G03005	Unspecified	Counter Device																																	
NCI:C49895	oboInOwl:hasDbXref	IMDRF:G04034	Unspecified	Coupler Device																																	
NCI:C49892	oboInOwl:hasDbXref	IMDRF:G02026	Unspecified	Power Cord Device																																	
NCI:C35297	oboInOwl:hasDbXref	IMDRF:E170501	Unspecified	Skin Burning Sensation																																	
NCI:C49920	oboInOwl:hasDbXref	IMDRF:G04045	Unspecified	Device Diaphragm Device																																	
NCI:C49917	oboInOwl:hasDbXref	IMDRF:G0301203	Unspecified	Photodetector Device																																	
NCI:C49918	oboInOwl:hasDbXref	IMDRF:G04044	Unspecified	Device Deployer Device																																	
NCI:C49906	oboInOwl:hasDbXref	IMDRF:G04042	Unspecified	Cylinder Device																																	
NCI:C49904	oboInOwl:hasDbXref	IMDRF:G04040	Unspecified	Cusp Device																																	
NCI:C49905	oboInOwl:hasDbXref	IMDRF:G04041	Unspecified	Cutter Device																																	
NCI:C49900	oboInOwl:hasDbXref	IMDRF:G04038	Unspecified	Cuff Device																																	
NCI:C49901	oboInOwl:hasDbXref	IMDRF:G04039	Unspecified	Cup Device																																	
NCI:C49937	oboInOwl:hasDbXref	IMDRF:G02018	Unspecified	Emitter Device																																	
NCI:C49936	oboInOwl:hasDbXref	IMDRF:G0201501	Unspecified	Electrode Device																																	
NCI:C49931	oboInOwl:hasDbXref	IMDRF:G0200801	Unspecified	Driver Device																																	
NCI:C49929	oboInOwl:hasDbXref	IMDRF:G04046	Unspecified	Dome Device																																	
NCI:C49927	oboInOwl:hasDbXref	IMDRF:G02014	Unspecified	Device Display Device																																	
NCI:C49924	oboInOwl:hasDbXref	IMDRF:G02012	Unspecified	Discrete Device																																	
NCI:C49923	oboInOwl:hasDbXref	IMDRF:G05005	Unspecified	Light Emitting Diode Device																																	
NCI:C49962	oboInOwl:hasDbXref	IMDRF:G0408201	Unspecified	Foot Pedal Device																																	
NCI:C49961	oboInOwl:hasDbXref	IMDRF:G04056	Unspecified	Foil Device																																	
NCI:C49959	oboInOwl:hasDbXref	IMDRF:G04055	Unspecified	Flange Device																																	
NCI:C49955	oboInOwl:hasDbXref	IMDRF:G05002	Unspecified	Film Device																																	
NCI:C49956	oboInOwl:hasDbXref	IMDRF:G04054	Unspecified	Filter Device																																	
NCI:C49954	oboInOwl:hasDbXref	IMDRF:G05009	Unspecified	Optical Fiber Device																																	
NCI:C49952	oboInOwl:hasDbXref	IMDRF:G04053	Unspecified	Fiber Device																																	
NCI:C49948	oboInOwl:hasDbXref	IMDRF:G04052	Unspecified	Fastener Device																																	
NCI:C49947	oboInOwl:hasDbXref	IMDRF:G04051	Unspecified	Fan Device																																	
NCI:C49944	oboInOwl:hasDbXref	IMDRF:G04049	Unspecified	Extender Device																																	
NCI:C49986	oboInOwl:hasDbXref	IMDRF:G02020	Unspecified	Heater Device																																	
NCI:C49984	oboInOwl:hasDbXref	IMDRF:G04066	Unspecified	Heat Exchanger Device																																	
NCI:C49982	oboInOwl:hasDbXref	IMDRF:G02019	Unspecified	Headset Device																																	
NCI:C49978	oboInOwl:hasDbXref	IMDRF:G04064	Unspecified	Header Device																																	
NCI:C49973	oboInOwl:hasDbXref	IMDRF:G0201502	Unspecified	Ground Strap Device																																	
NCI:C49974	oboInOwl:hasDbXref	IMDRF:G04061	Unspecified	Guide Device																																	
NCI:C49970	oboInOwl:hasDbXref	IMDRF:G04060	Unspecified	Generator Device																																	
