# curie_map:
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2024-11-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hp_lexical.sssom.tsv
# object_source: http://purl.obolibrary.org/obo/hp.owl
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
# mapping_provider: https://monarchinitiative.org/
subject_id	subject_label	object_id	object_label	mapping_justification	predicate_id	comment
MONDO:0004180	benign urinary system neoplasm	HP:0010786	Urinary tract neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004183	axonal neuropathy	HP:0003477	Peripheral axonal neuropathy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004201	pituitary hypoplasia	HP:0010627	Anterior pituitary hypoplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004216	pineal region germinoma	HP:0100620	Germinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004247	peptic ulcer disease	HP:0004398	Peptic ulcer	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004251	small intestine neoplasm	HP:0100833	Neoplasm of the small intestine	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004258	female orgasmic disorder	HP:0030015	Female anorgasmia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004276	ceruminoma	HP:0040097	Neoplasm of the ceruminal gland	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004323	muscular atrophy	HP:0003202	Skeletal muscle atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004335	digestive system disorder	HP:0011024	Abnormality of the gastrointestinal tract	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004337	perianal skin Paget disease	HP:0030441	Anal margin Paget's disease	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004345	childhood malignant schwannoma	HP:0100697	Neurofibrosarcoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004348	retinal telangiectasia	HP:0007763	Retinal telangiectasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004355	childhood leukemia	HP:0001909	Leukemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004375	end stage renal failure	HP:0003774	Stage 5 chronic kidney disease	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004411	duodenal gastrin-producing neuroendocrine tumor	HP:0034953	Duodenal gastrinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004425	hyperthyroidism	HP:0000836	Hyperthyroidism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004431	hemarthrosis	HP:0005261	Joint hemorrhage	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004450	carotid artery occlusion	HP:0012474	Carotid artery occlusion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004466	neuronitis	HP:0033429	Neuroinflammation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004471	bacterial arthritis	HP:0003095	Septic arthritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004483	thyroid gland oncocytic adenoma	HP:0006781	Hurthle cell thyroid adenoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004491	uterine corpus choriocarcinoma	HP:0100768	Choriocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004496	myocarditis	HP:0012819	Myocarditis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004514	chronic rhinitis	HP:0002257	Chronic rhinitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004522	peritonitis	HP:0002586	Peritonitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004545	adult malignant schwannoma	HP:0100697	Neurofibrosarcoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004555	kidney angiomyolipoma	HP:0006772	Renal angiomyolipoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004560	follicular infundibulum tumor	HP:0031548	Follicular infundibulum tumor	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004565	intestinal obstruction	HP:0005214	Intestinal obstruction	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004567	ileus	HP:0002595	Ileus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004568	paralytic ileus	HP:0002590	Paralytic ileus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004570	intestinal volvulus	HP:0002580	Volvulus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004573	ariboflavinosis	HP:0100504	Decreased circulating vitamin B2 concentration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004574	pyridoxine deficiency anemia	HP:0008326	Reduced circulating vitamin B6 circulating	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004577	corneal ulcer	HP:0000495	Recurrent corneal erosions	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004577	corneal ulcer	HP:0012804	Corneal ulceration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004577	corneal ulcer	HP:0200020	Corneal erosion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004579	retinoschisis	HP:0030502	Retinoschisis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004580	retinal degeneration	HP:0000546	Retinal degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004585	polyhydramnios	HP:0001561	Polyhydramnios	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004587	hereditary night blindness	HP:0007642	Congenital stationary night blindness	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004588	night blindness	HP:0000662	Nyctalopia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004593	Bartholin duct cyst	HP:0430134	Bartholin cyst	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004596	cor pulmonale	HP:0001648	Cor pulmonale	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004617	recurrent hypersomnia	HP:0007200	Episodic hypersomnia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004627	duodenitis	HP:0033117	Duodenitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004639	perinatal necrotizing enterocolitis	HP:0033165	Necrotizing enterocolitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004643	myeloid leukemia	HP:0012324	Myeloid leukemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004646	decubitus ulcer	HP:0012399	Pressure ulcer	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004669	salivary gland cancer	HP:0100684	Salivary gland neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004674	chorioretinitis	HP:0012424	Chorioretinitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004686	lattice corneal dystrophy	HP:0001149	Lattice corneal dystrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004697	esophageal leukoplakia	HP:0012859	Esophageal leukoplakia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004723	liver leiomyoma	HP:4000154	Liver leiomyoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004730	speech disorder	HP:0002167	Abnormality of speech or vocalization	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004731	central sleep apnea syndrome	HP:0002871	Central apnea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004731	central sleep apnea syndrome	HP:0010536	Central sleep apnea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004737	homocystinuria	HP:0002156	Homocystinuria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004741	tyrosinemia	HP:0003231	Hypertyrosinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004745	priapism	HP:0200023	Priapism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004747	cleft lip	HP:0410030	Cleft lip	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004747	cleft lip	HP:5201001	Complete unilateral cleft lip	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004750	language disorder	HP:0002463	Language impairment	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004752	neurofibroma of the heart	HP:0034763	Cardiac neurofibroma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004754	rectal prolapse	HP:0002035	Rectal prolapse	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004758	scotoma	HP:0000575	Scotoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004763	carotid artery dissection	HP:0012158	Carotid artery dissection	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004766	status asthmaticus	HP:0012653	Status asthmaticus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004768	keratoconjunctivitis	HP:0001096	Keratoconjunctivitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004770	exophthalmos	HP:0000520	Proptosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004773	iridocyclitis	HP:0001094	Iridocyclitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004777	acute laryngitis	HP:0033000	Subglottic laryngitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004779	epididymitis	HP:0000031	Epididymitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004782	diabetes insipidus	HP:0000873	Diabetes insipidus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004785	blepharitis	HP:0000498	Blepharitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004788	cervix squamous papilloma	HP:4000153	Cervical squamous cell papilloma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004789	cholangitis	HP:0030151	Cholangitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004790	fatty liver disease	HP:0001397	Hepatic steatosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004795	otitis externa	HP:0410017	Otitis externa	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004796	infectious meningitis	HP:0001287	Meningitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004802	pulmonary eosinophilia	HP:0032071	Eosinophilic pneumonia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004822	bronchiectasis	HP:0002110	Bronchiectasis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004827	esophagus squamous cell papilloma	HP:0031463	Esophageal squamous papilloma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004830	fasciitis	HP:0100537	Fasciitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004842	stomatitis	HP:0010280	Stomatitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004843	pathologic nystagmus	HP:0000639	Nystagmus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004844	oral mucosa leukoplakia	HP:0002745	Oral leukoplakia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004845	aphthous stomatitis	HP:0000155	Oral ulcer	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004845	aphthous stomatitis	HP:0011107	Recurrent aphthous stomatitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004845	aphthous stomatitis	HP:0032154	Aphthous ulcer	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004846	placental abruption	HP:0011419	Placental abruption	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004849	pulmonary emphysema	HP:0002097	Emphysema	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004857	tendinitis	HP:0025230	Tendonitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004872	hemorrhoid	HP:0032551	Hemorrhoids	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004891	hyperopia	HP:0000540	Hypermetropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004893	hypertropia	HP:0025586	Hypertropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004894	cyclotropia	HP:0031776	Cyclotropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004895	accommodative esotropia	HP:0020046	Accommodative esotropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004896	esotropia	HP:0000565	Esotropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004897	hypotropia	HP:0025584	Hypotropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004899	monofixation syndrome	HP:0031724	Microtropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004901	lingual-facial-buccal dyskinesia	HP:0002310	Orofacial dyskinesia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004907	alopecia	HP:0001596	Alopecia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004907	alopecia	HP:0002232	Patchy alopecia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004907	alopecia	HP:0002293	Alopecia of scalp	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004910	mitral valve prolapse	HP:0001634	Mitral valve prolapse	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004913	alternating esotropia	HP:0001137	Alternating esotropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004914	celiac artery stenosis from compression by median arcuate ligament of diaphragm	HP:0012327	Celiac artery compression	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004917	internal hordeolum	HP:0010608	Hordeolum internum	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004920	hydrocele	HP:0000034	Hydrocele testis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004926	dacryocystitis	HP:0000620	Dacryocystitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004927	dacryocystocele	HP:0030752	Dacryocystocele	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004933	hypoplastic left heart syndrome	HP:0004383	Hypoplastic left heart	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004934	periostitis	HP:0040165	Periostitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004946	hypoglycemia	HP:0001943	Hypoglycemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004948	B-cell chronic lymphocytic leukemia	HP:0005550	Chronic lymphatic leukemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004950	gastric carcinoma	HP:0012126	Stomach cancer	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004952	Hodgkins lymphoma	HP:0012189	Hodgkin lymphoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004966	gastritis	HP:0005263	Gastritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004967	acute lymphoblastic leukemia	HP:0000001	All	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004967	acute lymphoblastic leukemia	HP:0006721	Acute lymphoblastic leukemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0006725	Pancreatic adenocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0006771	Duodenal adenocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0030078	Lung adenocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0030411	Jejunal adenocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0030412	Ileal adenocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0030439	Anal canal adenocarcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0040273	Adenocarcinoma of the intestines	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0040274	Adenocarcinoma of the small intestine	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0040275	Adenocarcinoma of the large intestine	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004970	adenocarcinoma	HP:0040276	Adenocarcinoma of the colon	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004971	adenoid cystic carcinoma	HP:0031024	Cylindroma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004972	adenoma	HP:0000854	Thyroid adenoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004972	adenoma	HP:0002893	Pituitary adenoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004972	adenoma	HP:0002897	Parathyroid adenoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004972	adenoma	HP:0006735	Renal cortical adenoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004974	adrenal gland pheochromocytoma	HP:0002666	Pheochromocytoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004974	adrenal gland pheochromocytoma	HP:0006748	Adrenal pheochromocytoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004975	Alzheimer disease	HP:0002511	Alzheimer disease	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004976	amyotrophic lateral sclerosis	HP:0007354	Amyotrophic lateral sclerosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004979	asthma	HP:0002099	Asthma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004979	asthma	HP:0012652	Exercise-induced asthma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004980	atopic eczema	HP:0000964	Eczematoid dermatitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004980	atopic eczema	HP:0001047	Atopic dermatitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004981	atrial fibrillation	HP:0005110	Atrial fibrillation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004982	pancreatitis	HP:0001733	Pancreatitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0004985	bipolar disorder	HP:0007302	Bipolar affective disorder	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
